ts_ms,event_id,period,display_clock,home_team,home_score,away_team,away_score,home_score_delta,away_score_delta,game_state,event_type
1781875140261,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875170549,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875200625,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875230464,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875260799,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875290131,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875320410,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875350692,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875380022,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875381060,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875410828,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875440993,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875471022,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875500346,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875530902,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875560246,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875590457,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875620749,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875650072,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875680306,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875710648,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875741024,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875770264,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875800624,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
1781875830250,760442,0,0',USA,0,AUS,0,0,0,pre,heartbeat
